Recording timestamp [ms]	Computer timestamp [ms]	Sensor	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [MCS px]	Gaze point Y [MCS px]	Gaze point left X [MCS px]	Gaze point left Y [MCS px]	Gaze point right X [MCS px]	Gaze point right Y [MCS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Eye movement type	Gaze event duration [ms]	Eye movement type index	Fixation point X [MCS px]	Fixation point Y [MCS px]
4872166	9586155		Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54		mid_shu_04_s																														Unclassified	42	45202
4872168	9586157	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9586157024			828	413	852	407	804	420	0.05472	0.03329	-0.99795	-0.08968	0.02605	-0.99563			Valid	Valid	136.4	62.3	519.6	201.7	68.4	525.3	0.4312	0.3826	0.4438	0.3766	0.4187	0.3886	Unclassified	42	45202		
4872177	9586165	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9586165354			825	424	837	422	813	425	0.04832	0.03922	-0.99806	-0.08571	0.02864	-0.99591	4.76	4.45	Valid	Valid	136.4	62.3	519.5	201.8	68.1	526.1	0.4298	0.3925	0.4359	0.3912	0.4237	0.3939	Unclassified	42	45202		
4872185	9586174	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9586173658			831	418	856	418	806	418	0.05645	0.03738	-0.99771	-0.08875	0.02610	-0.99571			Valid	Valid	136.4	62.3	519.4	201.8	68.1	526.5	0.4329	0.3871	0.4460	0.3869	0.4198	0.3872	Unclassified	42	45202		
4872193	9586182	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9586181997			824	424	838	423	811	426	0.04655	0.04245	-0.99801	-0.08876	0.03217	-0.99553			Valid	Valid	137.6	60.7	518.9	202.8	66.4	526.1	0.4294	0.3929	0.4364	0.3915	0.4223	0.3943	Saccade	8	43685		
4872202	9586190	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9586190352			807	398	837	407	778	390	0.04862	0.03337	-0.99826	-0.09972	0.01615	-0.99488	4.77	4.45	Valid	Valid	136.3	62.2	520.0	201.8	67.8	527.3	0.4206	0.3690	0.4358	0.3765	0.4053	0.3614	Fixation	117	10584	807	397
4872210	9586199	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9586198635			807	398	836	407	778	389	0.04834	0.03417	-0.99825	-0.09959	0.01641	-0.99489			Valid	Valid	136.1	61.7	521.5	201.8	67.4	528.6	0.4204	0.3684	0.4354	0.3765	0.4053	0.3604	Fixation	117	10584	807	397
4872218	9586207	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9586207027			814	395	849	402	779	388	0.05415	0.03311	-0.99798	-0.09893	0.01647	-0.99496			Valid	Valid	135.9	61.3	522.9	201.8	67.1	529.8	0.4241	0.3655	0.4424	0.3722	0.4058	0.3588	Fixation	117	10584	807	397
4872227	9586215	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9586215335			813	392	845	398	781	385	0.05218	0.03152	-0.99814	-0.09838	0.01544	-0.99503	4.74	4.44	Valid	Valid	135.9	61.4	522.7	201.8	67.2	529.2	0.4232	0.3628	0.4398	0.3687	0.4065	0.3569	Fixation	117	10584	807	397
4872235	9586224	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9586223672			782	388			782	388				-0.09802	0.01566	-0.99506			Invalid	Valid				201.7	67.6	528.0	0.4072	0.3590			0.4072	0.3590	Fixation	117	10584	807	397
4872243	9586232	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9586232007			818	406	846	391	790	421	0.05325	0.02956	-0.99814	-0.09450	0.02869	-0.99511			Valid	Valid	135.7	60.9	524.4	201.7	67.2	529.3	0.4261	0.3758	0.4408	0.3616	0.4115	0.3900	Fixation	117	10584	807	397
4872252	9586240	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9586240346			818	388	848	389	787	388	0.05411	0.02956	-0.99810	-0.09545	0.01683	-0.99529	4.83	4.50	Valid	Valid	135.6	60.5	525.7	201.8	67.0	530.0	0.4260	0.3596	0.4419	0.3598	0.4101	0.3595	Fixation	117	10584	807	397
4872260	9586249	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9586248673			809	389	831	394	787	383	0.04845	0.03523	-0.99820	-0.09403	0.01766	-0.99541			Valid	Valid	134.8	58.6	525.7	200.7	65.5	528.7	0.4212	0.3598	0.4327	0.3652	0.4097	0.3545	Fixation	117	10584	807	397
4872268	9586257	Eye Tracker	Project77-70	2021/10/14	Participant29		Recording46	2020/11/18	2020/11/18	15:31:26.520	07:31:26.520	6967415	Tobii I-VT (Fixation)	1.145.28180	1080	1920	7.1	3.2	4.8	0.80	0.36	0.54	9586256974			786	382			786	382				-0.09588	0.01384	-0.99530			Invalid	Valid				201.6	67.5	528.2	0.4095	0.3541			0.4095	0.3541	Fixation	117	10584	807	397
