Recording timestamp [ms]	Computer timestamp [ms]	Sensor	Project name	Export date	Participant name	Variable1	Recording name	Recording date	Recording date UTC	Recording start time	Recording start time UTC	Recording duration [ms]	Recording Fixation filter name	Recording software version	Recording resolution height [px]	Recording resolution width [px]	Average calibration accuracy [mm]	Average calibration precision SD [mm]	Average calibration precision RMS [mm]	Average calibration accuracy [°]	Average calibration precision SD [°]	Average calibration precision RMS [°]	Eyetracker timestamp [μs]	Event	Event value	Gaze point X [MCS px]	Gaze point Y [MCS px]	Gaze point left X [MCS px]	Gaze point left Y [MCS px]	Gaze point right X [MCS px]	Gaze point right Y [MCS px]	Gaze direction left X [DACS norm]	Gaze direction left Y [DACS norm]	Gaze direction left Z [DACS norm]	Gaze direction right X [DACS norm]	Gaze direction right Y [DACS norm]	Gaze direction right Z [DACS norm]	Pupil diameter left [mm]	Pupil diameter right [mm]	Validity left	Validity right	Eye position left X [DACS mm]	Eye position left Y [DACS mm]	Eye position left Z [DACS mm]	Eye position right X [DACS mm]	Eye position right Y [DACS mm]	Eye position right Z [DACS mm]	Gaze point X [MCS norm]	Gaze point Y [MCS norm]	Gaze point left X [MCS norm]	Gaze point left Y [MCS norm]	Gaze point right X [MCS norm]	Gaze point right Y [MCS norm]	Eye movement type	Gaze event duration [ms]	Eye movement type index	Fixation point X [MCS px]	Fixation point Y [MCS px]
5279581	352319110		Project63-57	2021/10/14	Participant14		Recording30	2020/10/26	2020/10/26	14:37:55.327	06:37:55.327	7736578	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.3	1.6	2.8	0.13	0.16	0.27		hou_shu_02_s																														Unclassified	8	42544		
5279586	352319116	Eye Tracker	Project63-57	2021/10/14	Participant14		Recording30	2020/10/26	2020/10/26	14:37:55.327	06:37:55.327	7736578	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.3	1.6	2.8	0.13	0.16	0.27	352319115692																	Invalid	Invalid													EyesNotFound	17	28998		
5279594	352319124	Eye Tracker	Project63-57	2021/10/14	Participant14		Recording30	2020/10/26	2020/10/26	14:37:55.327	06:37:55.327	7736578	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.3	1.6	2.8	0.13	0.16	0.27	352319124016																	Invalid	Invalid													EyesNotFound	17	28998		
5279602	352319132	Eye Tracker	Project63-57	2021/10/14	Participant14		Recording30	2020/10/26	2020/10/26	14:37:55.327	06:37:55.327	7736578	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.3	1.6	2.8	0.13	0.16	0.27	352319132337			1637	42			1637	42				0.26846	-0.01261	-0.96321			Invalid	Valid				171.6	15.7	588.1	0.8525	0.0391			0.8525	0.0391	Unclassified	8	42545		
5279611	352319141	Eye Tracker	Project63-57	2021/10/14	Participant14		Recording30	2020/10/26	2020/10/26	14:37:55.327	06:37:55.327	7736578	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.3	1.6	2.8	0.13	0.16	0.27	352319140678																	Invalid	Invalid													EyesNotFound	8	28999		
5279619	352319149	Eye Tracker	Project63-57	2021/10/14	Participant14		Recording30	2020/10/26	2020/10/26	14:37:55.327	06:37:55.327	7736578	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.3	1.6	2.8	0.13	0.16	0.27	352319149009			1637	42			1637	42				0.35917	-0.14524	-0.92190			Invalid	Valid				172.8	73.8	417.6	0.8525	0.0391			0.8525	0.0391	Unclassified	17	42546		
5279627	352319157	Eye Tracker	Project63-57	2021/10/14	Participant14		Recording30	2020/10/26	2020/10/26	14:37:55.327	06:37:55.327	7736578	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.3	1.6	2.8	0.13	0.16	0.27	352319157353			982	592			982	592				0.04540	0.09469	-0.99447			Invalid	Valid				173.7	76.1	418.5	0.5116	0.5480			0.5116	0.5480	Unclassified	17	42546		
5279636	352319166	Eye Tracker	Project63-57	2021/10/14	Participant14		Recording30	2020/10/26	2020/10/26	14:37:55.327	06:37:55.327	7736578	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.3	1.6	2.8	0.13	0.16	0.27	352319165678																	Invalid	Invalid													EyesNotFound	8	29000		
5279644	352319174	Eye Tracker	Project63-57	2021/10/14	Participant14		Recording30	2020/10/26	2020/10/26	14:37:55.327	06:37:55.327	7736578	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.3	1.6	2.8	0.13	0.16	0.27	352319173977			982	592			982	592				0.04740	0.10004	-0.99385			Invalid	Valid				172.9	74.0	417.6	0.5116	0.5480			0.5116	0.5480	Unclassified	17	42547		
5279652	352319182	Eye Tracker	Project63-57	2021/10/14	Participant14		Recording30	2020/10/26	2020/10/26	14:37:55.327	06:37:55.327	7736578	Tobii I-VT (Fixation)	1.145.28180	1080	1920	1.3	1.6	2.8	0.13	0.16	0.27	352319182422			982	592			982	592				0.04134	0.10004	-0.99412			Invalid	Valid				175.4	74.0	417.7	0.5116	0.5480			0.5116	0.5480	Unclassified	17	42547		
